MR,Source,Followup,Result,BLEU_Score,,,
6,The fourth dose is now available to adults aged 50 years and above ,The fourth dosage is now accesssible to adults aged 50 years and older ,The fourth dose is available for adults 50 and older,0.518572754,,,
6,Adults aged 30 and above now have the option to receive a fourth dose of a COVID-19 vaccine.,Adults aged 30 and older now have the option to receive a fourth dosage of a COVID-19 vaccine.,Adults aged 30 and older are eligible for the fourth dose of the COVID-19 vaccine.,0.545820502,,,
6,"In addition to the above, a fourth dose is also available to people aged 16 years and above who are severely immunocompromised ","Additionally, a fourth dosage is also accessible to people aged 16 years and older who are gravely immunocompromised ","In addition, a fourth dose is available for persons 16 years of age and older who are severely immunocompromised.",0.473684211,,,
6,"In addition to the above, a fourth dose is also available to residents of aged care or disability care facilities ","Additionally, a fourth dosage is also accessible to patients of aged care or disability care facilities ","In addition, a fourth dose is available for patients in aged care or disabled care facilities",0.5625,,,
6,"In addition to the above, a fourth dose is also available to Aboriginal and Torres Strait Islander people aged 50 years and above","Additionally, a fourth dosage is also accessible to Aboriginal and Torres Strait Islander people aged 50 years and older",A fourth dose is also available for Aboriginal and Torres Strait Islander people aged 50 and over,0.627536305,,,
6,"In addition to the above, a fourth dose is also available to people aged 16 years and above who have a medical condition that increases the risk of severe COVID-19 illness","Additionally, a fourth dosage is also accessible to people aged 16 years and older who have a medical condition that raises the possibility of severe COVID-19 ailment","In addition, a fourth dose is available for people 16 years of age or older who have medical conditions that raise the possibility of severe COVID-19 illness.",0.592592593,,,
6,"In addition to the above, a fourth dose is also available to people aged 16 years and above who have disabilities with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19 infection.","Additionally, a fourth dosage is also accessible to people aged 16 years and older who have disabilities with severe, complex, or multiple health problems, which raises the possibility of poor outcomes from COVID-19 infection.","In addition, a fourth dose is available for persons 16 years of age or older who have severe, complex, or multiple disabilities with medical conditions that raise the possibility of a poor outcome from infection with COVID-19.",0.513513514,,,
6,People who are now recommended to receive a fourth dose include people with immunocompromising conditions,People who are now recommended to receive a fourth dosage include people with immunocompromising deseases,People who are now recommended to receive a fourth dose include those with immunocompromising conditions,0.8,,,
6,People who are now recommended to receive a fourth dose include people with cancers,People who are now recommended to receive a fourth dosage include people with cancers,Those who are now being recommended for the fourth dose are also cancer patients,0.357142857,,,
6,People who are now recommended to receive a fourth dose include people with specific chronic inflammatory conditions,People who are now proposed to receive a fourth dosage include people with specific chronic inflammatory deseases,People who are now recommended to receive a fourth dose are those with certain chronic inflammatory conditions,0.647058824,,,
6,People who are now recommended to receive a fourth dose include people with chronic lung disease,People who are now recommended to receive a fourth dosage include people with chronic lung illness,Those who are now being advised to take the fourth dose include those with chronic lung disease,0.529411765,,,
6,People who are now recommended to receive a fourth dose include people with chronic liver disease,People who are now recommended to receive a fourth dosage include people with chronic liver ailment,Those who are now being advised to take the fourth dose include those with chronic liver disease,0.529411765,,,
6,People who are now recommended to receive a fourth dose include people with severe chronic kidney disease,People who are now recommended to receive a fourth dosage include people with severe chronic kidney condition,People who are now being advised to take a fourth dose include those with severe chronic kidney disease,0.666666667,,,
6,People who are now recommended to receive a fourth dose include people with chronic neurological disease,People who are now recommended to receive a fourth dosage include people with chronic neurological illness,People who are now being recommended for a fourth dose include those with chronic neurological conditions,0.6875,,,
6,People who are now recommended to receive a fourth dose include people with diabetes requiring medication,People who are now recommended to receive a fourth dosage include people with diabetes requiring medication,Among those who are now being recommended the fourth dose are diabetics who need medication,0.374202794,,,
6,People who are now recommended to receive a fourth dose include people with chronic cardiac disease,People who are now recommended to receive a fourth dosage include people with chronic cardiac disease,Those for whom the fourth dose is now recommended include those with chronic heart disease,0.436569926,,,
6,"People who are now recommended to receive a fourth dose include people with disability with significant, complex, or multiple health issues, which increase the risk of poor outcomes from COVID-19","People who are now recommended to receive a fourth dosage include people with disability with severe, complex, or multiple health problems, which increase the risk of poor outcomes from COVID-19","Those who are now being advised to receive the fourth dose include people with disabilities who have severe, complex or multiple medical conditions that increase their risk of a poor outcome from COVID-19",0.606060606,,,
6,People who are now recommended to receive a fourth dose include people with severe obesity,People who are now recommended to receive a fourth dosage include people with acute obesity,Those who are now recommended to take the fourth dose are also those suffering from acute obesity,0.470588235,,,
6,People who are now recommended to receive a fourth dose include people with severe underweight.,People who are now recommended to receive a fourth dosage include people with serious underweight.,Those who are now being advised to take the fourth dose are among those who are severely underweight.,0.333333333,,,
6,Eligible people can receive their fourth dose 3 months after receiving their third dose or after having COVID-19 if infection has occurred since the person’s third dose.,Eligible people can receive their fourth dosage 3 months after receiving their third dose or after having COVID-19 if infection has occurred since the person’s third dosage.,Eligible persons may receive the fourth dose 3 months after the third dose or after the infection with COVID-19 if the infection occurred after the third dose.,0.592592593,,,
6,Pfizer and Moderna are the preferred vaccines for the fourth dose for people aged 18 and above.,Pfizer and Moderna are the preferred vaccines for the fourth dosage for people aged 18 and above.,Pfizer and Moderna are the preferred vaccines for the fourth dose for those 18 years and older.,0.764705882,,,
6,People aged 16 to 17 can only get the Pfizer vaccine as their fourth dose.,People aged 16 to 17 can only get the Pfizer vaccine as their fourth dosage.,Those between the ages of 16 and 17 can only receive the Pfizer vaccine as a fourth dose.,0.5,,,
6,AstraZeneca or Novavax can be used if an mRNA vaccine (such as Pfizer or Moderna) is contraindicated.,-,-,,,,
6,"To prepare for your vaccine appointment, ensure you are eligible to receive a vaccine at the recommended interval.","To prepare for your vaccine appointment, ensure you are suitable to receive a vaccine at the recommended interlude.","To prepare for your vaccination appointment, make sure you are fit to receive the vaccine within the recommended interval.",0.631578947,,,
6,Schedule your COVID-19 vaccination at least one week before or after surgeries. This will reduce the chance that adverse events following the vaccination (such as fever) are attributed as surgical complications (such as wound infection).,Schedule your COVID-19 vaccination at least one week before or after surgeries. This will minimize the chance that unfortunate events following the vaccination (such as fever) are attributed as surgical complications (such as wound infection).,Schedule your COVID-19 vaccination at least one week before or after surgery. This minimizes the chance of post-vaccination unfortunate events (such as fever) being attributed to surgical complications (such as wound infection).,0.739789669,,,
6,Talk to your doctor or regular health professional if you have concerns about your health and getting a COVID-19 vaccine. You cannot consult a doctor on-site at a COVID-19 vaccine centre.,-,-,,,,
6,Bring a face mask to your vaccine appointment,Bring a face mask to your vaccine session,Bring a face mask to the vaccination session,0.75,,,
6,Bring any emails about your vaccination appointment (on your phone or printed) to your vaccine appointment,Bring any emails about your vaccination session(on your phone or printed) to your vaccine session,Take vaccination-related e-mails (on your phone or in print) to the vaccination session,0.395724886,,,
6,"Bring photo identification, if you have one, such as a passport or driver’s licence to your vaccine appointment","Bring photo identification, if you have one, such as a passport or driver’s licence to your vaccine session","Bring photo ID, if you have one, such as a passport or driver's license to the vaccination appointment",0.666666667,,,
6,Bring a Medicare card or Individual Healthcare Identifier (IHI) number if you have don’t have a Medicare card. You can still get vaccinated if you don’t have a Medicare card or a IHI number.,-,-,,,,
6,Vaccines are free. There may be an additional charge if you get vaccinated at a GP or pharmacy.,Vaccines are on the house. There may be an extra charge if you get vaccinated at a GP or pharmacy.,The vaccinations are at home. Vaccination at a family doctor or pharmacy may incur a surcharge.,0.243375245,,,
6,Don't go to a vaccine appointment if you think you may have COVID-19.,Don't go to a vaccine session if you think you may have COVID-19.,Do not attend a vaccination session if you think you may have been infected with COVID-19.,0.5625,,,
6," If you have symptoms, get tested and isolate until you receive a negative result."," If you have symptoms, get tested and quarantine until you obtain a negative result.","If you have symptoms, get tested and quarantine until you get a negative result.",0.928571429,,,
6,You must tell your immunisation provider beforehand if you are allergic to ingredients in a COVID-19 vaccine (such as polyethylene glycol in Pfizer or polysorbate 80 in AstraZeneca and Novavax) or have had anaphylaxis (a severe allergic reaction) to other vaccines and medicines.,-,-,,,,
6,"After receiving your vaccine, you will be asked to wait for 15 minutes to make sure you're okay.","After taking your vaccine, you will be asked to wait for 15 minutes to ensure you're okay.","After the injection, you should wait 15 minutes to make sure everything is fine.",0.345907606,,,
6,Vaccines are delivered by trained professionals who have medications and equipment on hand to respond to any issues.,Vaccines are administered by trained professionals who have medications and equipment on hand to respond to any problems.,Vaccinations are administered by trained professionals who have the drugs and equipment on hand to respond to any problem.,0.789473684,,,
6,"For a day or two, you may experience some symptoms such as pain where you had the injection, muscle ache, headache, fever, or fatigue.",-,-,,,,
6,Visit Additional information for specific groups if you are pregnant; identify as an Aboriginal and Torres Strait Islander; are severely immunocompromised; have a history of blood clots or cardiac conditions or are someone with a disability or special requirement.,Visit Additional information for specific groups if you are pregnant; identify as an Aboriginal and Torres Strait Islander; are seriously immunocompromised; have a history of blood clots or cardiac issues or are someone with a disability or special need.,"If you are pregnant, visit More information for specific groups; identify as Aboriginal and Torres Strait Islander; those with a severely impaired immune system; have a history of blood clots or heart problems, or are disabled or have special needs.",0.625,,,
6,People over the age of 5 who have had COVID-19 and are due for their next dose of COVID-19 vaccine should wait 3 months from testing positive before getting their next vaccine dose.,People over the age of 5 who have had COVID-19 and are due for their next dosage of COVID-19 vaccine should postpone 3 months from testing positive before receiving their follow up vaccine dosage.,Those over the age of 5 who have already experienced COVID-19 and are due for their next dose of the COVID-19 vaccine must postpone the positive result for 3 months before receiving the booster dose.,0.657142857,,,
6,Waiting for a 3-month period after infection before COVID-19 vaccination is to provide better and longer protection against re-infection from COVID-19.,Waiting for a 3-month period after infection before COVID-19 vaccination is to allow greater and extended protection against re-infection from COVID-19.,"If you have to wait 3 months after infection before getting vaccinated against COVID-19, it allows greater and longer protection against re-infection caused by COVID-19.",0.4,,,
6,Victorians are encouraged to get an influenza vaccine this year to protect themselves against seasonal influenza. This will help protect our health system and our most vulnerable people.,Victorians are motivated to get an influenza vaccine this year to safeguard themselves against seasonal influenza. This will help safeguard our health system and our most at risk people.,Victorians are being encouraged to get a flu shot this year to protect themselves against seasonal flu. This helps protect our healthcare system and our most vulnerable people.,0.585841823,,,
6,The Australian Technical Advisory Group on Immunisation (ATAGI) advises that COVID-19 vaccines can be given at the same time as an influenza vaccine.,The Australian Technical Advisory Group on Immunisation (ATAGI) urges that COVID-19 vaccines can be given simultaneously as an influenza vaccine.,The Australian Technical Advisory Group on Immunization (ATAGI) is urging that vaccines against COVID-19 can be given at the same time as the flu vaccine.,0.6,,,
7,COVID-19 vaccines are safe and effective in protecting you against COVID-19.,"""COVID-19 vaccines"" are safe and effective in protecting you against ""COVID-19"".","COVID-19 Vaccine is safe and effective in protecting you from ""COVID-19"".",0.636363636,,,
7,"When you get vaccinated, your body starts producing antibodies against the virus.","When you get vaccinated, your body starts producing ""antibodies"" against the virus.","When you get vaccinated, your body begins to produce ""antibodies"" to the virus.",0.692307692,,,
7,These antibodies help your immune system fight the virus if exposed to it.,"These antibodies help your ""immune system"" fight the virus if exposed to it.","These antibodies help your ""immune system"" fight the virus if you are exposed to it.",0.866666667,,,
7,"COVID-19 vaccines provide strong protection against serious illness, hospitalisation, and death.","COVID-19 vaccines provide strong ""protection"" against serious illness, hospitalisation, and death.","The COVID-19 vaccine provides strong ""protection"" against serious illness, hospitalization, and death.",0.666666667,,,
7,"Getting vaccinated helps those at a higher risk of falling seriously ill have an increased immunity, such as people who are severely immunocompromised, pregnant (including their unborn baby), adults aged above 65 years, and Aboriginal and Torres Strait Islander people.","Getting vaccinated helps those at a higher risk of falling seriously ill have an increased immunity, such as people who are severely immunocompromised, pregnant (including their unborn baby), adults aged above 65 years, and ""Aboriginal and Torres Strait Islander"" people.","Getting vaccinated can help boost immunity in people who are at higher risk of getting serious illnesses, such as those who are severely immunocompromised, pregnant women (including unborn babies), adults 65 years of age or older, and ""Aboriginals and Torres Strait Islanders"".",0.547619048,,,
7,mRNA vaccines (Pfizer and Moderna) are safe and effective for children.,"""mRNA"" vaccines (Pfizer and Moderna) are safe and effective for children.",mRNA vaccines (Pfizer and Moderna) are safe and effective in children.,0.818181818,,,
7,Three doses of the vaccine have proven to provide stronger and longer-lasting protection.,"Three doses of the vaccine have proven to provide stronger and ""longer-lasting"" protection.",Three doses of the vaccine have been proven to provide stronger and more “long-lasting” protection.,0.8,,,
7,Getting vaccinated is a safer and more dependable way to build immunity to COVID-19 than getting sick with COVID-19.,"Getting vaccinated is a safer and more ""dependable"" way to build immunity to COVID-19 than getting sick with COVID-19.","Vaccination is a safer and ""reliable"" way to build immunity against COVID-19 than getting it.",0.561680781,,,
7,"If you had COVID-19, you should still get vaccinated to receive maximum protection.","""If you had COVID-19, you should still get vaccinated to receive maximum protection.""","“Even if you have COVID-19, you still need to be vaccinated to get maximum protection.”",0.533333333,,,
7,Children aged between 6 months and under 5 years who are at an increased risk of severe illness from COVID-19 are recommended a paediatric formulation of the Moderna vaccine.,"Children aged between 6 months and under 5 years who are at an increased risk of severe illness from COVID-19 are recommended a paediatric formulation of the ""Moderna vaccine"".","Pediatric formulations of ""Modernavaccine"" are recommended for children 6 months to under 5 years of age at high risk of serious illness from COVID-19.",0.439798854,,,
7,"Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system.","Eligible children can receive ""2 doses, 8 weeks"" apart if they have a severely compromised immune system.","Eligible children may receive ""two doses 8 weeks apart"" if the immune system is severely compromised.",0.410993215,,,
7,"Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system, a disability that requires frequent assistance with activities of daily living, such as severe cerebral palsy or Down syndrome, and
complex or multiple health conditions which increase the risk of severe COVID-19.","Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system, a disability that requires frequent assistance with activities of daily living, such as severe cerebral palsy or ""Down syndrome"", and complex or multiple health conditions which increase the risk of severe ""COVID-19"".","If your immune system is severely compromised, severe cerebral palsy or a disorder that requires frequent assistance with activities of daily living, such as ""Down's syndrome"", your risk of severe ""COVID-19"".",0.415140546,,,
7,Some children with severe immunocompromise will require 3 primary doses.,"""Some"" children with severe immunocompromise will require 3 primary doses.",Some children with severe immunocompromised need 3 primary doses.,0.596559545,,,
7,ATAGI is currently not recommending COVID-19 vaccination for children in this age group who are not at increased risk.,"""ATAGI"" is currently not recommending COVID-19 vaccination for children in this age group who are not at increased risk.",ATAGI does not currently recommend vaccination against COVID-19 for children in this age group who are not at increased risk.,0.8,,,
7,Bookings can be made via the vaccine clinic finder for participating GPs state-wide or via the Coronavirus Hotline 1800 675 398 for specialist vaccination clinics in metropolitan Melbourne.,"Bookings can be made via the vaccine clinic finder for participating GPs state-wide or via the ""Coronavirus Hotline 1800 675 398"" for specialist vaccination clinics in metropolitan Melbourne.","For participating GPs statewide, you can make an appointment through the Vaccine Clinic Finder or through the ""Coronavirus Hotline 1800 675 398"" for specialty immunization clinics in the Melbourne metropolitan area.",0.483870968,,,
7,Speak with your child's doctor or call the Coronavirus Hotline on 1800 675 398 for more information.,"Speak with your child's doctor or call ""the Coronavirus Hotline"" on ""1800 675 398"" for more information.","Talk to your child's doctor or call the ""Coronavirus Hotline"" on ""1800 675 398"" for more information.",0.764705882,,,
7,"The recommended schedule for vaccination in this age group is 2 doses, 8 weeks apart.","The recommended schedule for vaccination in this age group is ""2 doses, 8 weeks apart.""","The recommended vaccination schedule for this age group is ""2 doses 8 weeks apart"".",0.798053811,,,
7,The dose interval can be shortened to a minimum of 3 weeks (for children who receive a Pfizer vaccine) or 4 weeks (for children who receive a Moderna vaccine) in special circumstances.,"The dose interval can be shortened to a minimum of 3 weeks ""(for children who receive a Pfizer vaccine)"" or 4 weeks (for children who receive a Moderna vaccine) in special circumstances.","In special circumstances, the interval between doses may be reduced to a minimum of 3 weeks (for children vaccinated with Pfizer) or to 4 weeks (for children who are modern or vaccinated).",0.5,,,
7,A third primary dose is recommended for children in this age group who are severely immunocompromised.,"A third primary dose is recommended for children in this age group who are severely ""immunocompromised"".","A third primary dose is recommended for children of this age who are severely ""immune compromised.""",0.8125,,,
7,It is recommended they receive this dose from 8 weeks after their second dose.,"It ""is"" recommended they receive this dose from 8 weeks after their second dose.","It is ""recommended"" to get this dose from 8 weeks after the second dose.",0.642857143,,,
7,"Unless immunocompromised, this age group is not eligible for a third dose.","""Unless immunocompromised,"" this age group is not eligible for a third dose.","A third dose cannot be given to this age group ""unless immunocompromised.""",0.333333333,,,
7,Children aged 5 can get the Pfizer vaccine.,"""Children"" aged 5 can get the Pfizer vaccine.",Children as young as 5 years old can get the Pfizer vaccine.,0.5,,,
7,Children aged 6 to 11 can get the Pfizer or Moderna vaccine.,"""Children aged"" 6 to 11 can get the Pfizer or Moderna vaccine.",“Children” between 6 and 11 years of age may be vaccinated with Pfizer or Moderna.,0.266666667,,,
7,"They will receive a smaller dose of the vaccine, specifically for their age group.","They will receive a ""smaller dose of the vaccine"", specifically for their age group.","They will get a “lower dose of the vaccine,” especially for that age group.",0.642857143,,,
7,"For some in this age group, this may be the fourth dose if they had a three-dose primary course.","For some in this ""age group"", this may be the fourth dose if they had a three-dose primary course.","For some of this ""age group"", if there is a 3-dose basic course, this could be the 4th dose.",0.526315789,,,
7,"People aged 12 to 15 can get the Pfizer, Moderna or Novavax vaccine for their primary dose.","""People aged 12 to 15 can get the Pfizer, Moderna"" or Novavax vaccine for their primary dose.","People between the ages of 12 and 15 years old can get the Pfizer, Moderna or Novavax vaccine as their first dose.",0.5,,,
7,Pfizer is the recommended vaccine for the additional dose.,"Pfizer is the recommended vaccine ""for"" the additional dose.",Pfizer is the “recommended” vaccine for booster doses.,0.441248451,,,
7,"The recommended schedule for vaccination in this age group is 2 doses, 8 weeks apart.","""The recommended schedule for vaccination in this age group is 2 doses, 8 weeks apart.""","""The recommended vaccination schedule for this age group is 2 doses 8 weeks apart.""",0.864558295,,,
7,The dose interval can be shortened to a minimum of 3 weeks (for people who receive a Pfizer vaccine) or 4 weeks (for people who receive a Moderna vaccine) in special circumstances.,"The dose interval can be shortened to a ""minimum of 3 weeks"" (for people who receive a Pfizer vaccine) or 4 weeks (for people who receive a Moderna vaccine) in special circumstances.","The dosing interval may be shortened to ""at least 3 weeks"" (for people receiving a Pfizer vaccine) or 4 weeks (for people receiving a Moderna vaccine) in special circumstances.",0.715159353,,,
7,A third primary dose is recommended for people in this age group who are severely immunocompromised.,"A third primary dose is ""recommended"" for people in this age group who are severely immunocompromised.","A third primary dose is ""recommended"" for people in this age group who are severely immunocompromised.",1,,,
7,It is recommended they receive this dose from 8 weeks after their second dose.,"It is recommended ""they"" receive this dose from 8 weeks after their second dose.","It is recommended that ""they"" receive this dose 8 weeks after their second dose.",0.928571429,,,
7,People aged 16 to 17 are also recommended to receive an additional dose after their primary course of vaccination.,"""People aged 16 to 17 are also recommended to receive an additional dose after their primary course of vaccination.""","""People aged 16 to 17 are also recommended to receive an additional dose after their primary vaccination course.""",0.840852861,,,
7,This will be a third dose for most people.,"This will be a ""third"" dose for most people.","This will be a ""third"" dose for most people.",1,,,
7,"However, for people who are severely immunocompromised, an additional dose will be a fourth dose, as they will already have had 3 primary vaccine doses.","""However"", for people who are severely immunocompromised, an additional dose will be a fourth dose, as they will already have had 3 primary vaccine doses.","""However"" for people with severe immunodeficiency, an additional dose will be a fourth dose since they have already received 3 primary vaccine doses.",0.637716141,,,
7,Everyone aged 16 and over who is severely immunocompromised or lives in disability care facilities can receive their winter dose 3 months after receiving their third dose (or fourth dose for people who are severely immunocompromised) or being infected with COVID-19 if it has occurred since the person's third dose.,"Everyone aged 16 and over who is severely immunocompromised or lives in disability care facilities can receive their winter dose 3 months after receiving their third dose (""or fourth dose for people who are severely immunocompromised"") or being infected with COVID-19 if it has occurred since the person's third dose.",Anyone aged 16 and over who is severely immunocompromised or living in a disability care facility can have their winter dose 3 months after receiving their third dose (or fourth dose for people with severe immunocompromise) or infection with COVID-19 if this is the case The case has occurred since the subject's third dose.,0.685185185,,,
7,"People aged 16 to 17 can get the Pfizer, Moderna or Novavax vaccine for their primary course of vaccination.","People aged 16 to 17 can get the ""Pfizer, Moderna or Novavax"" vaccine for their primary course of vaccination.","People aged 16 to 17 can receive the vaccine ""Pfizer, Moderna or Novavax"" for their primary course.",0.784420381,,,
7,"The primary course of vaccination is the first two doses, or three doses for people who are severely immunocompromised.","""The primary course of vaccination is the first two doses, or three doses for people who are severely immunocompromised.""","""The primary vaccination cycle is the first two doses, or three doses for people with severe immunodeficiency.""",0.679830997,,,
7,They are eligible to receive a Pfizer vaccine for this additional third or fourth (for people who are severely immunocompromised) dose and a Pfizer vaccine for their winter dose (for those who are eligible to receive this dose).,"They are eligible to receive a ""Pfizer vaccine for"" this additional third or fourth (for people who are severely immunocompromised) dose and a Pfizer vaccine for their winter dose (for those who are eligible to receive this dose).","They are entitled to a ""Pfizer vaccine for"" that extra third or fourth dose (for those with severe immunodeficiency) and a Pfizer vaccine for their winter dose (for those who are eligible for that dose).",0.681836211,,,
7,"Free COVID-19 vaccines are available at vaccination hubs, pharmacies and GPs.","Free COVID-19 ""vaccines"" are available at vaccination hubs, pharmacies and GPs.","Free COVID-19 “vaccines” are available at vaccination centers, pharmacies and GPs.",0.818181818,,,
7,"Use the Victorian Government online booking system or call 1800 675 398 (7 days a week, 8 am to 8 pm) to book your vaccine appointment. For an interpreter, press zero (0).","Use the Victorian Government online booking system or call ""1800 675 398"" (7 days a week, 8 am to 8 pm) to book your vaccine appointment. For an interpreter, press zero (0). ","Use the Victorian Government's online booking system or call 1800 675 398 (7 days a week, 8am to 8pm) to book your vaccination appointment. For an interpreter, press zero (0).",0.748405588,,,
7,You can also request an Auslan interpreter when making your booking.,"You can also request an ""Auslan interpreter when"" making your booking.","You can also request a ""foreign interpreter"" when making your booking.",0.636363636,,,
7,"See the locations of all vaccination centres, including sites offering walk-in appointments.","See the locations of all vaccination ""centres, including"" sites offering walk-in appointments.","View the locations of all vaccination ""centers,"" including locations that offer walk-in appointments.",0.538461538,,,
7,"To make a booking with a GP or pharmacy, use the Australian Government’s Vaccination Clinic Finder","""To make a booking with a GP or pharmacy, use the Australian Government’s Vaccination Clinic Finder""","""To make a booking with a GP or pharmacy, use the Australian Government's Vaccine Clinic Locator.""",0.8125,,,
7,You need a third dose to keep up your immunity against COVID-19.,"You need a third dose ""to keep up"" your immunity against COVID-19.","You need a third dose to ""maintain"" your immunity to COVID-19.",0.664073248,,,
7,Australian Technical Advisory Group on Immunisation (ATAGI) recommends COVID-19 third doses for anyone aged 16 and over who received their second dose 3 or more months ago.,"Australian Technical Advisory Group on Immunisation (ATAGI) recommends COVID-19 third doses for anyone aged 16 and over who received their second dose 3 or more months ""ago.""","The Australian Technical Advisory Group on Immunization (ATAGI) recommends third COVID-19 doses for anyone aged 16 and over who received their second dose 3 months or more ""before"".",0.892857143,,,
7,"The Pfizer, Moderna and Novavax vaccines are approved for use as a third dose in people aged 18 years and over, regardless of which COVID-19 vaccine you received for your initial doses.","The Pfizer, Moderna and Novavax vaccines are ""approved"" for use as a third dose in people aged 18 years and over, regardless of which COVID-19 vaccine you received for your initial doses.","The Pfizer, Moderna and Novavax vaccines are ""cleared"" for use as a third dose in people 18 years and older, regardless of which COVID-19 vaccine you received for your starting doses.",0.874554418,,,
7,People aged 16 to 17 will receive the Pfizer vaccine as their third dose.,"""People aged 16 to 17"" will receive the Pfizer vaccine as their third dose.","""People 16 to 17 years of age"" will receive the Pfizer vaccine as a third dose.",0.6875,,,
7,"The AstraZeneca vaccine is only recommended for use as a third dose if you have had a significant adverse reaction to a previous mRNA vaccine dose (for example, Pfizer or Moderna) that means you cannot have another dose of an mRNA vaccine.","The AstraZeneca vaccine is only recommended for use as a third dose if you have had a ""significant adverse"" reaction to a previous mRNA vaccine dose (for example, Pfizer or Moderna) that means you cannot have another dose of an mRNA vaccine.","The AstraZeneca vaccine is only recommended as a third dose if you have had a ""significant adverse reaction"" to a previous dose of mRNA vaccine (e.g. Pfizer or Moderna), meaning you cannot receive another dose of mRNA vaccine .",0.712277753,,,
7,ATAGI does not recommend AstraZeneca for use as a third dose for people who received AstraZeneca for their first two doses.,"ATAGI does not recommend ""AstraZeneca"" for use as a third dose for people who received AstraZeneca for their first two doses.","ATAGI does not recommend ""AstraZeneca"" for use as a third dose in people who received AstraZeneca for their first two doses.",0.952380952,,,
7,"If you’re not sure which third dose you’re eligible for, talk to your GP.","If you’re not sure which third dose you’re ""eligible"" for, talk to your GP.","If you are not sure what third dose you are ""suitable"" for, talk to your GP.",0.625,,,
7,Your third dose will appear on your Australian immunisation history statement and your COVID-19 digital certificate.,"Your third dose will appear on your ""Australian immunisation history statement"" and your COVID-19 digital certificate.",Your third dose will appear on your Australian Vaccination Record and COVID-19 digital certificate.,0.68111835,,,
7,"Under Pandemic Orders, workers in key sectors who are already required to be up to date with their vaccination status with two doses, must get their third dose before being permitted to work on site. Visit Worker vaccination requirements for more information.","""Under Pandemic Orders, workers in key sectors who are already required to be up to date with their vaccination status with two doses, must get their third dose before being permitted to work on site. Visit Worker vaccination requirements for more information.""","“Under pandemic regulations, workers in key sectors who already need to be up to date on their vaccination status with two doses must receive their third dose before being allowed to work on site. See Vaccination Requirements for Workers for more information.",0.666666667,,,
7,"If you completed your initial vaccination course overseas with a vaccine recognised by the Therapeutic Goods Administration, you can get your third dose.","If you completed your ""initial vaccination"" course overseas with a vaccine recognised by the Therapeutic Goods Administration, you can get your third dose.","When you have completed your ""initial vaccination course"" abroad with a vaccine recognized by the Therapeutic Goods Administration, you can receive your third dose.",0.708333333,,,
7,BEYOND BLUE STORY https://www.beyondblue.org.au/personal-best/pillar/supporting-yourself/i-came-because-i-didn't-want-to-die-jake-s-story-of-anxiety-depression-and-therapy,-,-,,,,
7,"From a place of hopelessness, Jake has come to accept that he's worth recovering for.",-,-,,,,
7,It was Jake’s first session with a psychologist.,-,-,,,,
7,And this question would be the first of many he'd confront from this armchair over the coming two and a half years.,-,-,,,,
7,"While it was hard to answer, Jake realised that for the first time in his 22 years, he wanted to find the answers.",-,-,,,,
7,"“I knew that I was essentially broken,” he says.",-,-,,,,
7,"“My attitude was, crack me open and pour me out onto the table. Let’s figure this thing out.”",-,-,,,,
7,I'm in this by myself.,-,-,,,,
7,I have someone that I can talk to and get a perspective from.,-,-,,,,
7,The fourth dose is now available to adults aged 50 years and above ,"""The fourth dose"" is now available to adults aged 50 years and above ",The “fourth dose” is now available for adults aged 50 and over,0.536692575,,,
7,Adults aged 30 and above now have the option to receive a fourth dose of a COVID-19 vaccine.,"Adults aged 30 and above now have the option to receive a fourth dose of a ""COVID-19 vaccine"".",Adults aged 30 and over can now receive a fourth dose of the 'COVID-19 vaccine'.,0.600402552,,,
7,"In addition to the above, a fourth dose is also available to people aged 16 years and above who are severely immunocompromised ","In addition to the above, a ""fourth dose"" is also available to people aged 16 years and above who are severely immunocompromised ","In addition to the above, the ""fourth dose"" is also available for those over 16 who are severely immunocompromised.",0.629218701,,,
7,"In addition to the above, a fourth dose is also available to residents of aged care or disability care facilities ","In addition to the above, a ""fourth dose"" is also available to residents of aged care or disability care facilities ","In addition to the above, a ""fourth dose"" is also available for residents of elderly or disabled care institutions",0.748996958,,,
7,"In addition to the above, a fourth dose is also available to Aboriginal and Torres Strait Islander people aged 50 years and above","In addition to the above, a ""fourth dose"" is also available to Aboriginal and Torres Strait Islander people aged 50 years and above","In addition to the above, a ""fourth dose"" is available for Aboriginal and Torres Strait Islander people over 50",0.724877973,,,
7,"In addition to the above, a fourth dose is also available to people aged 16 years and above who have a medical condition that increases the risk of severe COVID-19 illness","In addition to the above, a ""fourth dose"" is also available to people aged 16 years and above who have a medical condition that increases the risk of severe COVID-19 illness","In addition to the above, a ""fourth dose"" is also available to those over 16 who have a medical condition that increases the risk of severe COVID-19 illness.",0.802140465,,,
